,party,procedure_type,percent_dissent
6516,S&D,INI,0.1111111111111111
6517,ECR,INI,0.0338983050847457
6518,EPP,INI,0.0
6519,GUE/NGL,INI,0.5714285714285714
6520,Greens/EFA,INI,0.0
6521,ID,INI,0.0384615384615384
6522,Renew,INI,0.0
6523,S&D,INI,0.0
6524,ECR,INI,0.3846153846153846
6525,EPP,INI,0.1804511278195488
6526,GUE/NGL,INI,0.0625
6527,Greens/EFA,INI,0.0
6528,ID,INI,0.0
6529,Renew,INI,0.0227272727272727
6530,S&D,INI,0.009009009009009
6531,ECR,INI,0.5964912280701755
6532,EPP,INI,0.0259740259740259
6533,GUE/NGL,INI,0.2121212121212121
6534,Greens/EFA,INI,0.0
6535,ID,INI,0.3846153846153846
6536,Renew,INI,0.0306122448979592
6537,S&D,INI,0.024793388429752
6538,ECR,INI,0.2711864406779661
6539,EPP,INI,0.0448717948717948
6540,GUE/NGL,INI,0.4571428571428572
6541,Greens/EFA,INI,0.0158730158730159
6542,ID,INI,0.3653846153846154
6543,Renew,INI,0.0306122448979592
6544,S&D,INI,0.0085470085470085
6545,ECR,INI,0.0961538461538461
6546,EPP,INI,0.0066225165562914
6547,GUE/NGL,INI,0.0285714285714285
6548,Greens/EFA,INI,0.0491803278688525
6549,ID,INI,0.4313725490196078
6550,Renew,INI,0.1578947368421053
6551,S&D,INI,0.2758620689655172
6552,ECR,CNS,0.1272727272727273
6553,EPP,CNS,0.0784313725490196
6554,GUE/NGL,CNS,0.0
6555,Greens/EFA,CNS,0.0
6556,ID,CNS,0.4599999999999999
6557,Renew,CNS,0.1145833333333333
6558,S&D,CNS,0.1176470588235294
6559,ECR,INI,0.0408163265306122
6560,EPP,INI,0.1640625
6561,GUE/NGL,INI,0.2068965517241379
6562,Greens/EFA,INI,0.0
6563,ID,INI,0.0
6564,Renew,INI,0.0235294117647059
6565,S&D,INI,0.0
6566,ECR,COD,0.4655172413793104
6567,EPP,COD,0.0384615384615384
6568,GUE/NGL,COD,0.0285714285714285
6569,Greens/EFA,COD,0.0
6570,ID,COD,0.4
6571,Renew,COD,0.0303030303030302
6572,S&D,COD,0.008130081300813
6573,ECR,RSP,0.3157894736842105
6574,EPP,RSP,0.0254777070063694
6575,GUE/NGL,RSP,0.1176470588235294
6576,Greens/EFA,RSP,0.0
6577,ID,RSP,0.2352941176470588
6578,Renew,RSP,0.0404040404040404
6579,S&D,RSP,0.0327868852459016
6580,ECR,RPS,0.5517241379310345
6581,EPP,RPS,0.2810457516339869
6582,GUE/NGL,RPS,0.0
6583,Greens/EFA,RPS,0.0
6584,ID,RPS,0.48
6585,Renew,RPS,0.3608247422680413
6586,S&D,RPS,0.008130081300813
6587,ECR,RSP,0.0999999999999999
6588,EPP,RSP,0.0076923076923076
6589,GUE/NGL,RSP,0.1212121212121212
6590,Greens/EFA,RSP,0.0
6591,ID,RSP,0.5227272727272727
6592,Renew,RSP,0.0
6593,S&D,RSP,0.0
6594,ECR,RSP,0.119047619047619
6595,EPP,RSP,0.0982142857142857
6596,GUE/NGL,RSP,0.2857142857142857
6597,Greens/EFA,RSP,0.0
6598,ID,RSP,0.1111111111111111
6599,Renew,RSP,0.025
6600,S&D,RSP,0.0459770114942529
6601,ECR,COD,0.0363636363636363
6602,EPP,COD,0.0
6603,GUE/NGL,COD,0.1724137931034483
6604,Greens/EFA,COD,0.0
6605,ID,COD,0.0
6606,Renew,COD,0.0449438202247191
6607,S&D,COD,0.0186915887850467
6608,ECR,COD,0.3508771929824561
6609,EPP,COD,0.0062893081761006
6610,GUE/NGL,COD,0.0909090909090909
6611,Greens/EFA,COD,0.0144927536231883
6612,ID,COD,0.0
6613,Renew,COD,0.0
6614,S&D,COD,0.0
6615,ECR,COD,0.0806451612903226
6616,EPP,COD,0.0
6617,GUE/NGL,COD,0.3333333333333333
6618,Greens/EFA,COD,0.0
6619,ID,COD,0.06
6620,Renew,COD,0.0319148936170212
6621,S&D,COD,0.0075757575757575
6622,ECR,COD,0.0175438596491228
6623,EPP,COD,0.0062893081761006
6624,GUE/NGL,COD,0.0
6625,Greens/EFA,COD,0.0
6626,ID,COD,0.0392156862745097
6627,Renew,COD,0.0
6628,S&D,COD,0.0074626865671642
6629,ECR,COD,0.0363636363636363
6630,EPP,COD,0.0
6631,GUE/NGL,COD,0.0
6632,Greens/EFA,COD,0.0144927536231883
6633,ID,COD,0.1666666666666666
6634,Renew,COD,0.0108695652173913
6635,S&D,COD,0.0
6636,ECR,COD,0.0327868852459016
6637,EPP,COD,0.0
6638,GUE/NGL,COD,0.0
6639,Greens/EFA,COD,0.0
6640,ID,COD,0.3
6641,Renew,COD,0.0
6642,S&D,COD,0.0
6643,ECR,COD,0.0
6644,EPP,COD,0.0
6645,GUE/NGL,COD,0.0606060606060605
6646,Greens/EFA,COD,0.0
6647,ID,COD,0.0
6648,Renew,COD,0.0
6649,S&D,COD,0.0
6650,ECR,COD,0.2631578947368421
6651,EPP,COD,0.197452229299363
6652,GUE/NGL,COD,0.1212121212121212
6653,Greens/EFA,COD,0.0
6654,ID,COD,0.3725490196078431
6655,Renew,COD,0.0760869565217391
6656,S&D,COD,0.0373134328358208
6657,ECR,COD,0.0645161290322581
6658,EPP,COD,0.0636942675159235
6659,GUE/NGL,COD,0.0303030303030302
6660,Greens/EFA,COD,0.0
6661,ID,COD,0.56
6662,Renew,COD,0.032258064516129
6663,S&D,COD,0.0
6664,ECR,COD,0.0175438596491228
6665,EPP,COD,0.0
6666,GUE/NGL,COD,0.0
6667,Greens/EFA,COD,0.0
6668,ID,COD,0.0784313725490196
6669,Renew,COD,0.0
6670,S&D,COD,0.0
6671,ECR,COD,0.4833333333333333
6672,EPP,COD,0.273972602739726
6673,GUE/NGL,COD,0.0303030303030302
6674,Greens/EFA,COD,0.09375
6675,ID,COD,0.1875
6676,Renew,COD,0.2065217391304348
6677,S&D,COD,0.4409448818897638
6678,ECR,NLE,0.3934426229508196
6679,EPP,NLE,0.0
6680,GUE/NGL,NLE,0.0606060606060605
6681,Greens/EFA,NLE,0.1014492753623188
6682,ID,NLE,0.0816326530612244
6683,Renew,NLE,0.0
6684,S&D,NLE,0.0852713178294574
6685,ECR,INI,0.1428571428571429
6686,EPP,INI,0.2121212121212121
6687,GUE/NGL,INI,0.0
6688,Greens/EFA,INI,0.0
6689,ID,INI,0.1063829787234043
6690,Renew,INI,0.036144578313253
6691,S&D,INI,0.0
6692,ECR,COD,0.1666666666666666
6693,EPP,COD,0.0063694267515923
6694,GUE/NGL,COD,0.5517241379310345
6695,Greens/EFA,COD,0.1194029850746268
6696,ID,COD,0.2040816326530612
6697,Renew,COD,0.1397849462365591
6698,S&D,COD,0.0305343511450382
6699,ECR,RSP,0.4482758620689655
6700,EPP,RSP,0.0335570469798657
6701,GUE/NGL,RSP,0.0
6702,Greens/EFA,RSP,0.0
6703,ID,RSP,0.5
6704,Renew,RSP,0.0777777777777777
6705,S&D,RSP,0.0
6706,ECR,RSP,0.0701754385964912
6707,EPP,RSP,0.0866666666666666
6708,GUE/NGL,RSP,0.0333333333333333
6709,Greens/EFA,RSP,0.0
6710,ID,RSP,0.1428571428571429
6711,Renew,RSP,0.0659340659340659
6712,S&D,RSP,0.0079365079365079
6713,ECR,RSP,0.0392156862745097
6714,EPP,RSP,0.0
6715,GUE/NGL,RSP,0.2962962962962963
6716,Greens/EFA,RSP,0.0
6717,ID,RSP,0.4499999999999999
6718,Renew,RSP,0.0
6719,S&D,RSP,0.0
6720,ECR,RSP,0.0196078431372549
6721,EPP,RSP,0.0
6722,GUE/NGL,RSP,0.4615384615384615
6723,Greens/EFA,RSP,0.0
6724,ID,RSP,0.5116279069767442
6725,Renew,RSP,0.0
6726,S&D,RSP,0.0
6727,ECR,RSP,0.2909090909090909
6728,EPP,RSP,0.0222222222222222
6729,GUE/NGL,RSP,0.2068965517241379
6730,Greens/EFA,RSP,0.0
6731,ID,RSP,0.3617021276595744
6732,Renew,RSP,0.0561797752808989
6733,S&D,RSP,0.0
6734,ECR,RSP,0.0566037735849056
6735,EPP,RSP,0.0
6736,GUE/NGL,RSP,0.4782608695652174
6737,Greens/EFA,RSP,0.0999999999999999
6738,ID,RSP,0.0645161290322581
6739,Renew,RSP,0.0114942528735632
6740,S&D,RSP,0.0404040404040404
6741,ECR,COD,0.078125
6742,EPP,COD,0.0201342281879194
6743,GUE/NGL,COD,0.0999999999999999
6744,Greens/EFA,COD,0.0
6745,ID,COD,0.3673469387755101
6746,Renew,COD,0.1182795698924731
6747,S&D,COD,0.0
6748,ECR,COD,0.2698412698412699
6749,EPP,COD,0.081081081081081
6750,GUE/NGL,COD,0.1935483870967742
6751,Greens/EFA,COD,0.0
6752,ID,COD,0.3469387755102041
6753,Renew,COD,0.0947368421052631
6754,S&D,COD,0.0476190476190476
6755,ECR,COD,0.0952380952380952
6756,EPP,COD,0.0
6757,GUE/NGL,COD,0.0999999999999999
6758,Greens/EFA,COD,0.0
6759,ID,COD,0.2040816326530612
6760,Renew,COD,0.0
6761,S&D,COD,0.0
6762,ECR,COD,0.1269841269841269
6763,EPP,COD,0.0066666666666667
6764,GUE/NGL,COD,0.0333333333333333
6765,Greens/EFA,COD,0.0140845070422535
6766,ID,COD,0.3399999999999999
6767,Renew,COD,0.0
6768,S&D,COD,0.008
6769,ECR,INI,0.3125
6770,EPP,INI,0.0068493150684931
6771,GUE/NGL,INI,0.032258064516129
6772,Greens/EFA,INI,0.0428571428571428
6773,ID,INI,0.36
6774,Renew,INI,0.0319148936170212
6775,S&D,INI,0.0241935483870967
6776,ECR,COD,0.15625
6777,EPP,COD,0.0
6778,GUE/NGL,COD,0.0
6779,Greens/EFA,COD,0.0
6780,ID,COD,0.326530612244898
6781,Renew,COD,0.0
6782,S&D,COD,0.0
6783,ECR,COD,0.1875
6784,EPP,COD,0.0331125827814569
6785,GUE/NGL,COD,0.3
6786,Greens/EFA,COD,0.3623188405797102
6787,ID,COD,0.3399999999999999
6788,Renew,COD,0.0
6789,S&D,COD,0.0551181102362204
6790,ECR,COD,0.1269841269841269
6791,EPP,COD,0.0201342281879194
6792,GUE/NGL,COD,0.4
6793,Greens/EFA,COD,0.0
6794,ID,COD,0.02
6795,Renew,COD,0.0
6796,S&D,COD,0.0081967213114754
6797,ECR,COD,0.0967741935483871
6798,EPP,COD,0.0132450331125827
6799,GUE/NGL,COD,0.2666666666666667
6800,Greens/EFA,COD,0.0
6801,ID,COD,0.3399999999999999
6802,Renew,COD,0.0
6803,S&D,COD,0.0
6804,ECR,COD,0.0625
6805,EPP,COD,0.2333333333333332
6806,GUE/NGL,COD,0.0967741935483871
6807,Greens/EFA,COD,0.028169014084507
6808,ID,COD,0.0
6809,Renew,COD,0.375
6810,S&D,COD,0.0564516129032257
6811,ECR,COD,0.3333333333333333
6812,EPP,COD,0.0
6813,GUE/NGL,COD,0.0
6814,Greens/EFA,COD,0.0
6815,ID,COD,0.42
6816,Renew,COD,0.031578947368421
6817,S&D,COD,0.0
6818,ECR,INI,0.2978723404255319
6819,EPP,INI,0.0148148148148148
6820,GUE/NGL,INI,0.5714285714285714
6821,Greens/EFA,INI,0.0
6822,ID,INI,0.3571428571428571
6823,Renew,INI,0.0
6824,S&D,INI,0.0181818181818181
6825,ECR,CNS,0.0357142857142857
6826,EPP,CNS,0.0268456375838925
6827,GUE/NGL,CNS,0.2142857142857143
6828,Greens/EFA,CNS,0.0
6829,ID,CNS,0.0222222222222222
6830,Renew,CNS,0.063157894736842
6831,S&D,CNS,0.0
6832,ECR,COD,0.0714285714285714
6833,EPP,COD,0.0068027210884353
6834,GUE/NGL,COD,0.0689655172413793
6835,Greens/EFA,COD,0.1014492753623188
6836,ID,COD,0.0
6837,Renew,COD,0.0
6838,S&D,COD,0.047244094488189
6839,ECR,COD,0.046875
6840,EPP,COD,0.0
6841,GUE/NGL,COD,0.5555555555555556
6842,Greens/EFA,COD,0.0144927536231883
6843,ID,COD,0.5714285714285714
6844,Renew,COD,0.0210526315789473
6845,S&D,COD,0.0
6846,ECR,INI,0.1914893617021277
6847,EPP,INI,0.2265625
6848,GUE/NGL,INI,0.3703703703703703
6849,Greens/EFA,INI,0.0
6850,ID,INI,0.0
6851,Renew,INI,0.0459770114942529
6852,S&D,INI,0.0909090909090909
6853,ECR,INI,0.0357142857142857
6854,EPP,INI,0.1224489795918367
6855,GUE/NGL,INI,0.0689655172413793
6856,Greens/EFA,INI,0.0298507462686566
6857,ID,INI,0.0
6858,Renew,INI,0.0898876404494382
6859,S&D,INI,0.0254237288135593
6860,ECR,COD,0.1521739130434782
6861,EPP,COD,0.0
6862,GUE/NGL,COD,0.0714285714285714
6863,Greens/EFA,COD,0.0363636363636363
6864,ID,COD,0.4888888888888889
6865,Renew,COD,0.0
6866,S&D,COD,0.0119047619047618
6867,ECR,INI,0.0666666666666666
6868,EPP,INI,0.0820895522388059
6869,GUE/NGL,INI,0.4615384615384615
6870,Greens/EFA,INI,0.0169491525423728
6871,ID,INI,0.4255319148936169
6872,Renew,INI,0.0
6873,S&D,INI,0.0
6874,ECR,INI,0.0444444444444444
6875,EPP,INI,0.4621212121212121
6876,GUE/NGL,INI,0.4074074074074074
6877,Greens/EFA,INI,0.0317460317460317
6878,ID,INI,0.0212765957446808
6879,Renew,INI,0.1294117647058823
6880,S&D,INI,0.1089108910891089
6881,ECR,COD,0.1333333333333333
6882,EPP,COD,0.075187969924812
6883,GUE/NGL,COD,0.0689655172413793
6884,Greens/EFA,COD,0.0
6885,ID,COD,0.4888888888888889
6886,Renew,COD,0.0
6887,S&D,COD,0.0
6888,ECR,COD,0.0526315789473684
6889,EPP,COD,0.0
6890,GUE/NGL,COD,0.5172413793103448
6891,Greens/EFA,COD,0.1014492753623188
6892,ID,COD,0.0212765957446808
6893,Renew,COD,0.0
6894,S&D,COD,0.0079365079365079
6895,ECR,COD,0.0
6896,EPP,COD,0.0
6897,GUE/NGL,COD,0.0
6898,Greens/EFA,COD,0.0
6899,ID,COD,0.2608695652173913
6900,Renew,COD,0.0
6901,S&D,COD,0.0
6902,ECR,COD,0.1052631578947368
6903,EPP,COD,0.0
6904,GUE/NGL,COD,0.5172413793103448
6905,Greens/EFA,COD,0.1159420289855072
6906,ID,COD,0.0212765957446808
6907,Renew,COD,0.0
6908,S&D,COD,0.008
6909,ECR,COD,0.1052631578947368
6910,EPP,COD,0.0
6911,GUE/NGL,COD,0.5172413793103448
6912,Greens/EFA,COD,0.1014492753623188
6913,ID,COD,0.0652173913043477
6914,Renew,COD,0.0
6915,S&D,COD,0.0079365079365079
6916,ECR,INI,0.217391304347826
6917,EPP,INI,0.1287878787878787
6918,GUE/NGL,INI,0.4230769230769231
6919,Greens/EFA,INI,0.0
6920,ID,INI,0.4047619047619047
6921,Renew,INI,0.127906976744186
6922,S&D,INI,0.0833333333333333
6923,ECR,COD,0.087719298245614
6924,EPP,COD,0.0064102564102563
6925,GUE/NGL,COD,0.5
6926,Greens/EFA,COD,0.0588235294117647
6927,ID,COD,0.0434782608695651
6928,Renew,COD,0.0
6929,S&D,COD,0.0158730158730159
6930,ECR,INI,0.1914893617021277
6931,EPP,INI,0.0763358778625954
6932,GUE/NGL,INI,0.0
6933,Greens/EFA,INI,0.196969696969697
6934,ID,INI,0.4285714285714286
6935,Renew,INI,0.1395348837209302
6936,S&D,INI,0.1214953271028037
6937,ECR,NLE,0.1521739130434782
6938,EPP,NLE,0.0888888888888889
6939,GUE/NGL,NLE,0.0
6940,Greens/EFA,NLE,0.296875
6941,ID,NLE,0.4680851063829787
6942,Renew,NLE,0.0795454545454545
6943,S&D,NLE,0.1962616822429906
6944,ECR,NLE,0.0666666666666666
6945,EPP,NLE,0.0625
6946,GUE/NGL,NLE,0.3103448275862068
6947,Greens/EFA,NLE,0.0172413793103448
6948,ID,NLE,0.3333333333333333
6949,Renew,NLE,0.0
6950,S&D,NLE,0.0961538461538461
6951,ECR,NLE,0.1999999999999999
6952,EPP,NLE,0.0888888888888889
6953,GUE/NGL,NLE,0.0
6954,Greens/EFA,NLE,0.3492063492063492
6955,ID,NLE,0.5106382978723405
6956,Renew,NLE,0.0574712643678161
6957,S&D,NLE,0.1495327102803738
6958,ECR,APP,0.1864406779661016
6959,EPP,APP,0.0069930069930069
6960,GUE/NGL,APP,0.3103448275862068
6961,Greens/EFA,APP,0.0151515151515151
6962,ID,APP,0.3958333333333333
6963,Renew,APP,0.0978260869565217
6964,S&D,APP,0.0
6965,ECR,INI,0.2826086956521739
6966,EPP,INI,0.0
6967,GUE/NGL,INI,0.5714285714285714
6968,Greens/EFA,INI,0.0
6969,ID,INI,0.6341463414634146
6970,Renew,INI,0.0952380952380952
6971,S&D,INI,0.01
6972,ECR,INI,0.2340425531914893
6973,EPP,INI,0.0681818181818182
6974,GUE/NGL,INI,0.1111111111111111
6975,Greens/EFA,INI,0.4328358208955224
6976,ID,INI,0.4761904761904761
6977,Renew,INI,0.1704545454545454
6978,S&D,INI,0.1261261261261261
6979,ECR,NLE,0.0930232558139535
6980,EPP,NLE,0.0725806451612903
6981,GUE/NGL,NLE,0.0
6982,Greens/EFA,NLE,0.3220338983050848
6983,ID,NLE,0.4772727272727273
6984,Renew,NLE,0.0121951219512195
6985,S&D,NLE,0.1145833333333333
6986,ECR,COD,0.2068965517241379
6987,EPP,COD,0.2516129032258064
6988,GUE/NGL,COD,0.4137931034482759
6989,Greens/EFA,COD,0.0434782608695651
6990,ID,COD,0.3695652173913043
6991,Renew,COD,0.09375
6992,S&D,COD,0.2096774193548387
6993,ECR,COD,0.368421052631579
6994,EPP,COD,0.3181818181818182
6995,GUE/NGL,COD,0.3103448275862068
6996,Greens/EFA,COD,0.0434782608695651
6997,ID,COD,0.3695652173913043
6998,Renew,COD,0.4583333333333333
6999,S&D,COD,0.0634920634920634
7000,ECR,APP,0.265625
7001,EPP,APP,0.0733333333333333
7002,GUE/NGL,APP,0.3333333333333333
7003,Greens/EFA,APP,0.0142857142857142
7004,ID,APP,0.3673469387755101
7005,Renew,APP,0.0947368421052631
7006,S&D,APP,0.0799999999999999
7007,ECR,RSP,0.0212765957446808
7008,EPP,RSP,0.0
7009,GUE/NGL,RSP,0.3333333333333333
7010,Greens/EFA,RSP,0.0149253731343284
7011,ID,RSP,0.3260869565217391
7012,Renew,RSP,0.0
7013,S&D,RSP,0.0
7014,ECR,RSP,0.0212765957446808
7015,EPP,RSP,0.0296296296296296
7016,GUE/NGL,RSP,0.5925925925925926
7017,Greens/EFA,RSP,0.0454545454545454
7018,ID,RSP,0.3695652173913043
7019,Renew,RSP,0.0344827586206896
7020,S&D,RSP,0.0471698113207547
7021,ECR,RSP,0.024390243902439
7022,EPP,RSP,0.0
7023,GUE/NGL,RSP,0.1999999999999999
7024,Greens/EFA,RSP,0.0714285714285714
7025,ID,RSP,0.5121951219512195
7026,Renew,RSP,0.0481927710843373
7027,S&D,RSP,0.1862745098039215
7028,ECR,NLE,0.3695652173913043
7029,EPP,NLE,0.088235294117647
7030,GUE/NGL,NLE,0.0
7031,Greens/EFA,NLE,0.3484848484848485
7032,ID,NLE,0.4680851063829787
7033,Renew,NLE,0.0681818181818182
7034,S&D,NLE,0.1944444444444444
7035,ECR,COD,0.1304347826086956
7036,EPP,COD,0.0802919708029197
7037,GUE/NGL,COD,0.4137931034482759
7038,Greens/EFA,COD,0.0597014925373133
7039,ID,COD,0.0
7040,Renew,COD,0.1022727272727272
7041,S&D,COD,0.0091743119266054
7042,ECR,INI,0.3584905660377359
7043,EPP,INI,0.0066225165562914
7044,GUE/NGL,INI,0.0967741935483871
7045,Greens/EFA,INI,0.0806451612903226
7046,ID,INI,0.0
7047,Renew,INI,0.0
7048,S&D,INI,0.0163934426229508
7049,ECR,COD,0.1999999999999999
7050,EPP,COD,0.0
7051,GUE/NGL,COD,0.1071428571428571
7052,Greens/EFA,COD,0.0
7053,ID,COD,0.4583333333333333
7054,Renew,COD,0.0
7055,S&D,COD,0.0
7056,ECR,COD,0.0338983050847457
7057,EPP,COD,0.0
7058,GUE/NGL,COD,0.032258064516129
7059,Greens/EFA,COD,0.015625
7060,ID,COD,0.0192307692307692
7061,Renew,COD,0.0
7062,S&D,COD,0.2713178294573644
7063,ECR,COD,0.0645161290322581
7064,EPP,COD,0.5263157894736843
7065,GUE/NGL,COD,0.1875
7066,Greens/EFA,COD,0.0
7067,ID,COD,0.0
7068,Renew,COD,0.2298850574712644
7069,S&D,COD,0.0236220472440944
7070,ECR,COD,0.0
7071,EPP,COD,0.0
7072,GUE/NGL,COD,0.0
7073,Greens/EFA,COD,0.0
7074,ID,COD,0.16
7075,Renew,COD,0.0
7076,S&D,COD,0.0
7077,ECR,COD,0.1833333333333333
7078,EPP,COD,0.0062499999999999
7079,GUE/NGL,COD,0.125
7080,Greens/EFA,COD,0.0
7081,ID,COD,0.4117647058823529
7082,Renew,COD,0.0481927710843373
7083,S&D,COD,0.042016806722689
7084,ECR,COD,0.3559322033898305
7085,EPP,COD,0.0316455696202531
7086,GUE/NGL,COD,0.2758620689655172
7087,Greens/EFA,COD,0.09375
7088,ID,COD,0.2264150943396226
7089,Renew,COD,0.101123595505618
7090,S&D,COD,0.0076923076923076
7091,ECR,COD,0.2950819672131147
7092,EPP,COD,0.0
7093,GUE/NGL,COD,0.0
7094,Greens/EFA,COD,0.0
7095,ID,COD,0.1875
7096,Renew,COD,0.0
7097,S&D,COD,0.0
7098,ECR,COD,0.467741935483871
7099,EPP,COD,0.1710526315789473
7100,GUE/NGL,COD,0.0625
7101,Greens/EFA,COD,0.0
7102,ID,COD,0.3333333333333333
7103,Renew,COD,0.4186046511627906
7104,S&D,COD,0.0959999999999999
7105,ECR,COD,0.0793650793650794
7106,EPP,COD,0.0065359477124182
7107,GUE/NGL,COD,0.3666666666666667
7108,Greens/EFA,COD,0.0
7109,ID,COD,0.5882352941176471
7110,Renew,COD,0.0
7111,S&D,COD,0.0
7112,ECR,COD,0.15
7113,EPP,COD,0.0
7114,GUE/NGL,COD,0.0
7115,Greens/EFA,COD,0.0
7116,ID,COD,0.3461538461538461
7117,Renew,COD,0.0116279069767442
7118,S&D,COD,0.0
7119,ECR,COD,0.0363636363636363
7120,EPP,COD,0.0
7121,GUE/NGL,COD,0.2857142857142857
7122,Greens/EFA,COD,0.0483870967741935
7123,ID,COD,0.0
7124,Renew,COD,0.0
7125,S&D,COD,0.0109890109890109
7126,ECR,COD,0.0952380952380952
7127,EPP,COD,0.0064935064935064
7128,GUE/NGL,COD,0.0625
7129,Greens/EFA,COD,0.015625
7130,ID,COD,0.3529411764705882
7131,Renew,COD,0.0
7132,S&D,COD,0.0
7133,ECR,COD,0.15
7134,EPP,COD,0.0
7135,GUE/NGL,COD,0.0625
7136,Greens/EFA,COD,0.0
7137,ID,COD,0.0943396226415094
7138,Renew,COD,0.0
7139,S&D,COD,0.0
7140,ECR,COD,0.037037037037037
7141,EPP,COD,0.0
7142,GUE/NGL,COD,0.3214285714285714
7143,Greens/EFA,COD,0.1129032258064516
7144,ID,COD,0.0
7145,Renew,COD,0.0
7146,S&D,COD,0.0224719101123596
7147,ECR,COD,0.0
7148,EPP,COD,0.0
7149,GUE/NGL,COD,0.0
7150,Greens/EFA,COD,0.0
7151,ID,COD,0.0188679245283018
7152,Renew,COD,0.0
7153,S&D,COD,0.0
7154,ECR,INI,0.3653846153846154
7155,EPP,INI,0.0403225806451612
7156,GUE/NGL,INI,0.1851851851851852
7157,Greens/EFA,INI,0.0
7158,ID,INI,0.6304347826086957
7159,Renew,INI,0.1688311688311687
7160,S&D,INI,0.0192307692307692
7161,ECR,COD,0.0333333333333333
7162,EPP,COD,0.0
7163,GUE/NGL,COD,0.1875
7164,Greens/EFA,COD,0.0
7165,ID,COD,0.1923076923076923
7166,Renew,COD,0.0
7167,S&D,COD,0.0
7168,ECR,BUI,0.2692307692307693
7169,EPP,BUI,0.1879194630872482
7170,GUE/NGL,BUI,0.5483870967741935
7171,Greens/EFA,BUI,0.0476190476190476
7172,ID,BUI,0.3469387755102041
7173,Renew,BUI,0.1904761904761904
7174,S&D,BUI,0.1129032258064516
7175,ECR,COD,0.4333333333333333
7176,EPP,COD,0.0718954248366012
7177,GUE/NGL,COD,0.03125
7178,Greens/EFA,COD,0.0151515151515151
7179,ID,COD,0.1176470588235294
7180,Renew,COD,0.0804597701149425
7181,S&D,COD,0.0
7182,ECR,INI,0.0769230769230768
7183,EPP,INI,0.1020408163265306
7184,GUE/NGL,INI,0.2903225806451612
7185,Greens/EFA,INI,0.0327868852459016
7186,ID,INI,0.3199999999999999
7187,Renew,INI,0.2891566265060241
7188,S&D,INI,0.0661157024793388
7189,ECR,COD,0.0483870967741935
7190,EPP,COD,0.0066666666666667
7191,GUE/NGL,COD,0.5806451612903225
7192,Greens/EFA,COD,0.0
7193,ID,COD,0.0204081632653061
7194,Renew,COD,0.0
7195,S&D,COD,0.0238095238095238
7196,ECR,COD,0.0
7197,EPP,COD,0.0683229813664596
7198,GUE/NGL,COD,0.0
7199,Greens/EFA,COD,0.0
7200,ID,COD,0.0192307692307692
7201,Renew,COD,0.0227272727272727
7202,S&D,COD,0.0
7203,ECR,COD,0.2033898305084746
7204,EPP,COD,0.0754716981132075
7205,GUE/NGL,COD,0.09375
7206,Greens/EFA,COD,0.0
7207,ID,COD,0.0392156862745097
7208,Renew,COD,0.0555555555555555
7209,S&D,COD,0.024
7210,ECR,COD,0.5
7211,EPP,COD,0.0
7212,GUE/NGL,COD,0.0
7213,Greens/EFA,COD,0.1071428571428571
7214,ID,COD,0.4666666666666667
7215,Renew,COD,0.144578313253012
7216,S&D,COD,0.4285714285714286
7217,ECR,COD,0.1774193548387096
7218,EPP,COD,0.0131578947368421
7219,GUE/NGL,COD,0.40625
7220,Greens/EFA,COD,0.0153846153846153
7221,ID,COD,0.108695652173913
7222,Renew,COD,0.0
7223,S&D,COD,0.0078740157480314
7224,ECR,COD,0.423728813559322
7225,EPP,COD,0.019108280254777
7226,GUE/NGL,COD,0.34375
7227,Greens/EFA,COD,0.015625
7228,ID,COD,0.3207547169811321
7229,Renew,COD,0.1222222222222222
7230,S&D,COD,0.0384615384615384
7231,ECR,COD,0.4333333333333333
7232,EPP,COD,0.0493827160493827
7233,GUE/NGL,COD,0.375
7234,Greens/EFA,COD,0.0
7235,ID,COD,0.0
7236,Renew,COD,0.1685393258426966
7237,S&D,COD,0.0615384615384615
7238,ECR,COD,0.2903225806451612
7239,EPP,COD,0.06
7240,GUE/NGL,COD,0.09375
7241,Greens/EFA,COD,0.0
7242,ID,COD,0.326530612244898
7243,Renew,COD,0.1046511627906976
7244,S&D,COD,0.0158730158730159
7245,ECR,COD,0.0634920634920634
7246,EPP,COD,0.006578947368421
7247,GUE/NGL,COD,0.4838709677419355
7248,Greens/EFA,COD,0.0
7249,ID,COD,0.1372549019607842
7250,Renew,COD,0.0
7251,S&D,COD,0.0
7252,ECR,NLE,0.3114754098360656
7253,EPP,NLE,0.0469798657718121
7254,GUE/NGL,NLE,0.0
7255,Greens/EFA,NLE,0.0
7256,ID,NLE,0.2448979591836735
7257,Renew,NLE,0.0344827586206896
7258,S&D,NLE,0.0
7259,ECR,COD,0.2166666666666666
7260,EPP,COD,0.0061728395061728
7261,GUE/NGL,COD,0.125
7262,Greens/EFA,COD,0.0
7263,ID,COD,0.4230769230769231
7264,Renew,COD,0.0333333333333333
7265,S&D,COD,0.0307692307692307
7266,ECR,COD,0.0
7267,EPP,COD,0.0
7268,GUE/NGL,COD,0.0
7269,Greens/EFA,COD,0.0161290322580645
7270,ID,COD,0.1063829787234043
7271,Renew,COD,0.0
7272,S&D,COD,0.0
7273,ECR,COD,0.0
7274,EPP,COD,0.0
7275,GUE/NGL,COD,0.0
7276,Greens/EFA,COD,0.0
7277,ID,COD,0.0
